space,date,demand
1236,2013-04-30,270.6078125
1236,2013-05-01,188.138252314833
1236,2013-05-02,189.574363425917
1236,2013-05-03,173.50052083335
1236,2013-05-04,38.1420138888833
1236,2013-05-05,38.0601273148
1236,2013-05-06,67.4591435185167
1236,2013-05-07,66.0935185185333
1236,2013-05-08,67.5284143518667
1236,2013-05-09,65.0361111111167
1236,2013-05-10,65.0648148148167
1236,2013-05-11,38.0397569444333
1236,2013-05-12,38.0225115740833
1236,2013-05-13,98.6386574074
1236,2013-05-14,110.095775462967
1236,2013-05-15,99.7256365740667
1236,2013-05-16,114.777662037033
1236,2013-05-17,94.29074074075
1236,2013-05-18,43.4659722222
1236,2013-05-19,41.8171296296333
1236,2013-05-20,44.6544560185333
1236,2013-05-21,207.2818287037
1236,2013-05-22,168.9242476852
1236,2013-05-23,174.801041666667
1236,2013-05-24,148.49618055555
1236,2013-05-25,50.38703703705
1236,2013-05-26,44.2630787037167
1236,2013-05-27,148.931597222217
1236,2013-05-28,189.821701388883
1236,2013-05-29,195.6273148148
1236,2013-05-30,117.108796296283
1236,2013-05-31,102.103472222217
1236,2013-06-01,43.6050347222333
1236,2013-06-02,40.3412615740833
1236,2013-06-03,76.9707175925833
1236,2013-06-04,69.0107638889
1236,2013-06-05,57.1404513889
1236,2013-06-06,64.4867476851833
1236,2013-06-07,65.4061342592667
1236,2013-06-08,40.6838467473833
1236,2013-06-09,37.56394675925
1236,2013-06-10,65.4721064814667
1236,2013-06-11,84.6970486111
1236,2013-06-12,110.561921296317
1236,2013-06-13,78.5424189814833
1236,2013-06-14,115.771412037033
1236,2013-06-15,39.4303819444333
1236,2013-06-16,38.24056712965
1236,2013-06-17,64.8053819444333
1236,2013-06-18,67.1571759259333
1236,2013-06-19,67.7465277777667
1236,2013-06-20,120.310300925917
1236,2013-06-21,84.0991319444667
1236,2013-06-22,37.3030671296167
1236,2013-06-23,37.8274884259167
1236,2013-06-24,68.9660300925833
1236,2013-06-25,79.7077546296333
1236,2013-06-26,69.9222800925833
1236,2013-06-27,67.92118055555
1236,2013-06-28,65.9475115740667
1236,2013-06-29,38.5045138888833
1236,2013-06-30,38.3493634259333
1236,2013-07-01,39.05243055555
1236,2013-07-02,70.7813078703667
1236,2013-07-03,72.2363425926
1236,2013-07-04,72.9986111111333
1236,2013-07-05,68.9093171296167
1236,2013-07-06,39.17181712965
1236,2013-07-07,39.1125578703667
1236,2013-07-08,65.6526620370167
1236,2013-07-09,64.16278935185
1236,2013-07-10,65.33113425925
1236,2013-07-11,67.21278935185
1236,2013-07-12,64.5314814814667
1236,2013-07-13,37.8989004629667
1236,2013-07-14,37.3332175925833
1236,2013-07-15,65.1655671296333
1236,2013-07-16,64.5740162037
1236,2013-07-17,64.4332175926
1236,2013-07-18,64.6938657407333
1236,2013-07-19,61.9967592592667
1236,2013-07-20,37.5277777777833
1236,2013-07-21,36.8827546296333
1236,2013-07-22,63.51122685185
1236,2013-07-23,64.5160879629667
1236,2013-07-24,64.0072337963167
1236,2013-07-25,63.7474537037
1236,2013-07-26,61.9310185185167
1236,2013-07-27,38.7989583333167
1236,2013-07-28,37.4671875
1236,2013-07-29,63.05613425925
1236,2013-07-30,64.2636574074
1236,2013-07-31,64.96012731485
1236,2013-08-01,64.9421874999833
1236,2013-08-02,64.2347222222167
1236,2013-08-03,37.4519675926
1236,2013-08-04,36.51996527775
1236,2013-08-05,38.9107060185333
1236,2013-08-06,63.7697337963
